town,buffer,wateryear,metric,value
Juliaetta,none,1988,firehighdays_erc90,137
Juliaetta,none,1989,firehighdays_erc90,23
Juliaetta,none,1990,firehighdays_erc90,46
Juliaetta,none,1991,firehighdays_erc90,83
Juliaetta,none,1992,firehighdays_erc90,94
Juliaetta,none,1993,firehighdays_erc90,30
Juliaetta,none,1994,firehighdays_erc90,102
Juliaetta,none,1995,firehighdays_erc90,18
Juliaetta,none,1996,firehighdays_erc90,0
Juliaetta,none,1997,firehighdays_erc90,1
Juliaetta,none,1998,firehighdays_erc90,0
Juliaetta,none,1999,firehighdays_erc90,8
Juliaetta,none,2000,firehighdays_erc90,22
Juliaetta,none,2001,firehighdays_erc90,2
Juliaetta,none,2002,firehighdays_erc90,0
Juliaetta,none,2003,firehighdays_erc90,12
Juliaetta,none,2004,firehighdays_erc90,35
Juliaetta,none,2005,firehighdays_erc90,65
Juliaetta,none,2006,firehighdays_erc90,18
Juliaetta,none,2007,firehighdays_erc90,16
Juliaetta,none,2008,firehighdays_erc90,14
Juliaetta,none,2009,firehighdays_erc90,17
Juliaetta,none,2010,firehighdays_erc90,69
Juliaetta,none,2011,firehighdays_erc90,13
Juliaetta,none,2012,firehighdays_erc90,58
Juliaetta,none,2013,firehighdays_erc90,39
Juliaetta,none,2014,firehighdays_erc90,41
Juliaetta,none,2015,firehighdays_erc90,124
Juliaetta,none,2016,firehighdays_erc90,39
Juliaetta,none,2017,firehighdays_erc90,44
Juliaetta,none,2018,firehighdays_erc90,21
Juliaetta,none,2019,firehighdays_erc90,17
Juliaetta,none,2020,firehighdays_erc90,68
Juliaetta,none,2021,firehighdays_erc90,129
Juliaetta,none,2022,firehighdays_erc90,24
Juliaetta,none,2023,firehighdays_erc90,62
Juliaetta,none,2024,firehighdays_erc90,9
Juliaetta,none,2025,firehighdays_erc90,28
Juliaetta,none,1980,firehighdays_erc95,11
Juliaetta,none,1981,firehighdays_erc95,4
Juliaetta,none,1982,firehighdays_erc95,1
Juliaetta,none,1983,firehighdays_erc95,3
Juliaetta,none,1984,firehighdays_erc95,4
Juliaetta,none,1985,firehighdays_erc95,32
Juliaetta,none,1986,firehighdays_erc95,22
Juliaetta,none,1987,firehighdays_erc95,31
Juliaetta,none,1988,firehighdays_erc95,96
Juliaetta,none,1989,firehighdays_erc95,9
Juliaetta,none,1990,firehighdays_erc95,28
Juliaetta,none,1991,firehighdays_erc95,66
Juliaetta,none,1992,firehighdays_erc95,52
Juliaetta,none,1993,firehighdays_erc95,7
Juliaetta,none,1994,firehighdays_erc95,58
Juliaetta,none,1995,firehighdays_erc95,5
Juliaetta,none,1996,firehighdays_erc95,0
Juliaetta,none,1997,firehighdays_erc95,0
Juliaetta,none,1998,firehighdays_erc95,0
Juliaetta,none,1999,firehighdays_erc95,0
Juliaetta,none,2000,firehighdays_erc95,11
Juliaetta,none,2001,firehighdays_erc95,0
Juliaetta,none,2002,firehighdays_erc95,0
Juliaetta,none,2003,firehighdays_erc95,2
Juliaetta,none,2004,firehighdays_erc95,8
Juliaetta,none,2005,firehighdays_erc95,45
Juliaetta,none,2006,firehighdays_erc95,8
Juliaetta,none,2007,firehighdays_erc95,4
Juliaetta,none,2008,firehighdays_erc95,4
Juliaetta,none,2009,firehighdays_erc95,11
Juliaetta,none,2010,firehighdays_erc95,32
Juliaetta,none,2011,firehighdays_erc95,6
Juliaetta,none,2012,firehighdays_erc95,39
Juliaetta,none,2013,firehighdays_erc95,19
Juliaetta,none,2014,firehighdays_erc95,21
Juliaetta,none,2015,firehighdays_erc95,87
Juliaetta,none,2016,firehighdays_erc95,17
Juliaetta,none,2017,firehighdays_erc95,30
Juliaetta,none,2018,firehighdays_erc95,5
Juliaetta,none,2019,firehighdays_erc95,3
Juliaetta,none,2020,firehighdays_erc95,33
Juliaetta,none,2021,firehighdays_erc95,103
Juliaetta,none,2022,firehighdays_erc95,15
Juliaetta,none,2023,firehighdays_erc95,25
Juliaetta,none,2024,firehighdays_erc95,2
Juliaetta,none,2025,firehighdays_erc95,2
Juliaetta,none,1980,firemaxrun_bi,3
Juliaetta,none,1981,firemaxrun_bi,2
Juliaetta,none,1982,firemaxrun_bi,3
Juliaetta,none,1983,firemaxrun_bi,6
Juliaetta,none,1984,firemaxrun_bi,2
Juliaetta,none,1985,firemaxrun_bi,11
Juliaetta,none,1986,firemaxrun_bi,9
Juliaetta,none,1987,firemaxrun_bi,6
Juliaetta,none,1988,firemaxrun_bi,30
Juliaetta,none,1989,firemaxrun_bi,6
Juliaetta,none,1990,firemaxrun_bi,9
Juliaetta,none,1991,firemaxrun_bi,8
Juliaetta,none,1992,firemaxrun_bi,11
Juliaetta,none,1993,firemaxrun_bi,3
Juliaetta,none,1994,firemaxrun_bi,7
Juliaetta,none,1995,firemaxrun_bi,3
Juliaetta,none,1996,firemaxrun_bi,1
Juliaetta,none,1997,firemaxrun_bi,0
Juliaetta,none,1998,firemaxrun_bi,0
Juliaetta,none,1999,firemaxrun_bi,3
Juliaetta,none,2000,firemaxrun_bi,3
Juliaetta,none,2001,firemaxrun_bi,2
Juliaetta,none,2002,firemaxrun_bi,1
Juliaetta,none,2003,firemaxrun_bi,2
Juliaetta,none,2004,firemaxrun_bi,2
Juliaetta,none,2005,firemaxrun_bi,6
Juliaetta,none,2006,firemaxrun_bi,3
Juliaetta,none,2007,firemaxrun_bi,6
Juliaetta,none,2008,firemaxrun_bi,4
Juliaetta,none,2009,firemaxrun_bi,5
Juliaetta,none,2010,firemaxrun_bi,8
Juliaetta,none,2011,firemaxrun_bi,2
Juliaetta,none,2012,firemaxrun_bi,15
Juliaetta,none,2013,firemaxrun_bi,9
Juliaetta,none,2014,firemaxrun_bi,7
Juliaetta,none,2015,firemaxrun_bi,16
Juliaetta,none,2016,firemaxrun_bi,13
Juliaetta,none,2017,firemaxrun_bi,9
Juliaetta,none,2018,firemaxrun_bi,3
Juliaetta,none,2019,firemaxrun_bi,2
Juliaetta,none,2020,firemaxrun_bi,9
Juliaetta,none,2021,firemaxrun_bi,13
Juliaetta,none,2022,firemaxrun_bi,6
Juliaetta,none,2023,firemaxrun_bi,3
Juliaetta,none,2024,firemaxrun_bi,2
Juliaetta,none,2025,firemaxrun_bi,7
Juliaetta,none,1980,firemaxrun_erc,9
Juliaetta,none,1981,firemaxrun_erc,6
Juliaetta,none,1982,firemaxrun_erc,2
Juliaetta,none,1983,firemaxrun_erc,4
Juliaetta,none,1984,firemaxrun_erc,7
Juliaetta,none,1985,firemaxrun_erc,15
Juliaetta,none,1986,firemaxrun_erc,19
Juliaetta,none,1987,firemaxrun_erc,10
Juliaetta,none,1988,firemaxrun_erc,43
Juliaetta,none,1989,firemaxrun_erc,7
Juliaetta,none,1990,firemaxrun_erc,16
Juliaetta,none,1991,firemaxrun_erc,29
Juliaetta,none,1992,firemaxrun_erc,22
Juliaetta,none,1993,firemaxrun_erc,11
Juliaetta,none,1994,firemaxrun_erc,18
Juliaetta,none,1995,firemaxrun_erc,6
Juliaetta,none,1996,firemaxrun_erc,0
Juliaetta,none,1997,firemaxrun_erc,1
Juliaetta,none,1998,firemaxrun_erc,0
Juliaetta,none,1999,firemaxrun_erc,3
Juliaetta,none,2000,firemaxrun_erc,8
Juliaetta,none,2001,firemaxrun_erc,1
Juliaetta,none,2002,firemaxrun_erc,0
Juliaetta,none,2003,firemaxrun_erc,4
Juliaetta,none,2004,firemaxrun_erc,12
Juliaetta,none,2005,firemaxrun_erc,56
Juliaetta,none,2006,firemaxrun_erc,7
Juliaetta,none,2007,firemaxrun_erc,4
Juliaetta,none,2008,firemaxrun_erc,11
Juliaetta,none,2009,firemaxrun_erc,6
Juliaetta,none,2010,firemaxrun_erc,14
Juliaetta,none,2011,firemaxrun_erc,9
Juliaetta,none,2012,firemaxrun_erc,18
Juliaetta,none,2013,firemaxrun_erc,12
Juliaetta,none,2014,firemaxrun_erc,12
Juliaetta,none,2015,firemaxrun_erc,29
Juliaetta,none,2016,firemaxrun_erc,16
Juliaetta,none,2017,firemaxrun_erc,25
Juliaetta,none,2018,firemaxrun_erc,6
Juliaetta,none,2019,firemaxrun_erc,7
Juliaetta,none,2020,firemaxrun_erc,21
Juliaetta,none,2021,firemaxrun_erc,54
Juliaetta,none,2022,firemaxrun_erc,17
Juliaetta,none,2023,firemaxrun_erc,23
Juliaetta,none,2024,firemaxrun_erc,6
Juliaetta,none,2025,firemaxrun_erc,7
Juliaetta,none,1980,firep95_erc,63.43266116726783
Juliaetta,none,1981,firep95_erc,68.03720078991306
Juliaetta,none,1982,firep95_erc,57.818603988155246
Juliaetta,none,1983,firep95_erc,48.44358254217332
Juliaetta,none,1984,firep95_erc,63.55412163272982
Juliaetta,none,1985,firep95_erc,73.21576457362022
Juliaetta,none,1986,firep95_erc,74.36254116427513
Juliaetta,none,1987,firep95_erc,66.81078463646676
Juliaetta,none,1988,firep95_erc,71.09668993796073
Juliaetta,none,1989,firep95_erc,61.40730560794955
Juliaetta,none,1990,firep95_erc,67.0233030651462
Juliaetta,none,1991,firep95_erc,65.48139903406944
Juliaetta,none,1992,firep95_erc,66.71478560663039
Juliaetta,none,1993,firep95_erc,52.971763492707296
Juliaetta,none,1994,firep95_erc,76.87993963426159
Juliaetta,none,1995,firep95_erc,54.625431311822716
Juliaetta,none,1996,firep95_erc,66.2877624388664
Juliaetta,none,1997,firep95_erc,56.34711743754726
Juliaetta,none,1998,firep95_erc,63.88402345718876
Juliaetta,none,1999,firep95_erc,63.19380424253403
Juliaetta,none,2000,firep95_erc,73.11461689856745
Juliaetta,none,2001,firep95_erc,66.17786227318548
Juliaetta,none,2002,firep95_erc,62.217218204621346
Juliaetta,none,2003,firep95_erc,71.96751900949785
Juliaetta,none,2004,firep95_erc,61.528725661000905
Juliaetta,none,2005,firep95_erc,74.47678706999751
Juliaetta,none,2006,firep95_erc,76.19416805144279
Juliaetta,none,2007,firep95_erc,79.26125931278352
Juliaetta,none,2008,firep95_erc,72.0664768342049
Juliaetta,none,2009,firep95_erc,63.428574548536744
Juliaetta,none,2010,firep95_erc,73.09177638392296
Juliaetta,none,2011,firep95_erc,74.5052260958764
Juliaetta,none,2012,firep95_erc,77.58661218458607
Juliaetta,none,2013,firep95_erc,72.72945777154736
Juliaetta,none,2014,firep95_erc,76.94654287030619
Juliaetta,none,2015,firep95_erc,89.22481456141318
Juliaetta,none,2016,firep95_erc,67.16935483870968
Juliaetta,none,2017,firep95_erc,84.85032258064518
Juliaetta,none,2018,firep95_erc,79.77677419354839
Juliaetta,none,2019,firep95_erc,71.77935483870968
Juliaetta,none,2020,firep95_erc,81.1258064516129
Juliaetta,none,2021,firep95_erc,87.31354838709679
Juliaetta,none,2022,firep95_erc,71.02322580645162
Juliaetta,none,2023,firep95_erc,83.32774193548389
Juliaetta,none,2024,firep95_erc,73.10967741935485
Juliaetta,none,2025,firep95_erc,75.7767741935484
Juliaetta,none,1980,firepeak_bi,53.78584039545948
Juliaetta,none,1981,firepeak_bi,59.451284839260964
Juliaetta,none,1982,firepeak_bi,51.16752747566468
Juliaetta,none,1983,firepeak_bi,47.252761348601304
Juliaetta,none,1984,firepeak_bi,64.3485122680664
Juliaetta,none,1985,firepeak_bi,69.98487903225808
Juliaetta,none,1986,firepeak_bi,63.32473181447676
Juliaetta,none,1987,firepeak_bi,59.3404288507277
Juliaetta,none,1988,firepeak_bi,68.55862089587797
Juliaetta,none,1989,firepeak_bi,58.457411341513364
Juliaetta,none,1990,firepeak_bi,58.34147572671215
Juliaetta,none,1991,firepeak_bi,57.581299123456404
Juliaetta,none,1992,firepeak_bi,57.157517045544026
Juliaetta,none,1993,firepeak_bi,51.02154056179908
Juliaetta,none,1994,firepeak_bi,63.23557786018618
Juliaetta,none,1995,firepeak_bi,52.60484830794796
Juliaetta,none,1996,firepeak_bi,61.34863443682271
Juliaetta,none,1997,firepeak_bi,52.682223018523175
Juliaetta,none,1998,firepeak_bi,55.047347333354345
Juliaetta,none,1999,firepeak_bi,57.00141320997668
Juliaetta,none,2000,firepeak_bi,63.775586675828514
Juliaetta,none,2001,firepeak_bi,58.5415689037692
Juliaetta,none,2002,firepeak_bi,63.89009780883788
Juliaetta,none,2003,firepeak_bi,62.31333785518524
Juliaetta,none,2004,firepeak_bi,52.24006278745592
Juliaetta,none,2005,firepeak_bi,64.03836992325321
Juliaetta,none,2006,firepeak_bi,68.19321764053839
Juliaetta,none,2007,firepeak_bi,69.950987415929
Juliaetta,none,2008,firepeak_bi,67.4519077916299
Juliaetta,none,2009,firepeak_bi,60.28951563681325
Juliaetta,none,2010,firepeak_bi,69.12677895330614
Juliaetta,none,2011,firepeak_bi,67.06452016522806
Juliaetta,none,2012,firepeak_bi,66.64893424741685
Juliaetta,none,2013,firepeak_bi,68.94577009139522
Juliaetta,none,2014,firepeak_bi,73.02816885671311
Juliaetta,none,2015,firepeak_bi,77.04866613572645
Juliaetta,none,2016,firepeak_bi,62.31612903225806
Juliaetta,none,2017,firepeak_bi,69.35483870967742
Juliaetta,none,2018,firepeak_bi,67.73548387096774
Juliaetta,none,2019,firepeak_bi,62.60645161290322
Juliaetta,none,2020,firepeak_bi,71.44516129032259
Juliaetta,none,2021,firepeak_bi,71.11612903225806
Juliaetta,none,2022,firepeak_bi,65.15483870967742
Juliaetta,none,2023,firepeak_bi,72.36129032258063
Juliaetta,none,2024,firepeak_bi,64.04516129032258
Juliaetta,none,2025,firepeak_bi,66.47096774193548
Juliaetta,none,1980,firepeak_erc,67.45404466198336
Juliaetta,none,1981,firepeak_erc,73.49174445367628
Juliaetta,none,1982,firepeak_erc,63.84250658096806
Juliaetta,none,1983,firepeak_erc,56.58058466757497
Juliaetta,none,1984,firepeak_erc,71.86167848648564
Juliaetta,none,1985,firepeak_erc,86.09056416173132
Juliaetta,none,1986,firepeak_erc,78.72252891294418
Juliaetta,none,1987,firepeak_erc,74.40990945139241
Juliaetta,none,1988,firepeak_erc,79.96764629733177
Juliaetta,none,1989,firepeak_erc,73.48649730067099
Juliaetta,none,1990,firepeak_erc,73.57161712646487
Juliaetta,none,1991,firepeak_erc,70.39810441540135
Juliaetta,none,1992,firepeak_erc,70.82478229153546
Juliaetta,none,1993,firepeak_erc,60.494446859052104
Juliaetta,none,1994,firepeak_erc,82.34637086929813
Juliaetta,none,1995,firepeak_erc,61.62007945891353
Juliaetta,none,1996,firepeak_erc,70.83008964292462
Juliaetta,none,1997,firepeak_erc,63.30558671028384
Juliaetta,none,1998,firepeak_erc,73.28429452219316
Juliaetta,none,1999,firepeak_erc,70.85200219923448
Juliaetta,none,2000,firepeak_erc,78.04277767058343
Juliaetta,none,2001,firepeak_erc,69.01359203707787
Juliaetta,none,2002,firepeak_erc,71.02017029793032
Juliaetta,none,2003,firepeak_erc,85.44353386663623
Juliaetta,none,2004,firepeak_erc,74.6291468466482
Juliaetta,none,2005,firepeak_erc,83.8555707377772
Juliaetta,none,2006,firepeak_erc,80.41065895326675
Juliaetta,none,2007,firepeak_erc,86.78787024713334
Juliaetta,none,2008,firepeak_erc,77.42977102956466
Juliaetta,none,2009,firepeak_erc,77.13028131300402
Juliaetta,none,2010,firepeak_erc,80.17043471797821
Juliaetta,none,2011,firepeak_erc,88.84353214386974
Juliaetta,none,2012,firepeak_erc,87.01155922182147
Juliaetta,none,2013,firepeak_erc,89.82781677246098
Juliaetta,none,2014,firepeak_erc,84.24103354177167
Juliaetta,none,2015,firepeak_erc,94.71662991431454
Juliaetta,none,2016,firepeak_erc,75.74193548387096
Juliaetta,none,2017,firepeak_erc,89.6258064516129
Juliaetta,none,2018,firepeak_erc,85.45161290322581
Juliaetta,none,2019,firepeak_erc,83.02580645161291
Juliaetta,none,2020,firepeak_erc,83.86451612903227
Juliaetta,none,2021,firepeak_erc,91.20645161290322
Juliaetta,none,2022,firepeak_erc,78.90967741935485
Juliaetta,none,2023,firepeak_erc,91.24516129032259
Juliaetta,none,2024,firepeak_erc,82.18064516129033
Juliaetta,none,2025,firepeak_erc,80.30967741935486
Juliaetta,none,1980,fireseasonlength_bi,196
Juliaetta,none,1981,fireseasonlength_bi,190
Juliaetta,none,1982,fireseasonlength_bi,224
Juliaetta,none,1983,fireseasonlength_bi,140
Juliaetta,none,1984,fireseasonlength_bi,303
Juliaetta,none,1985,fireseasonlength_bi,231
Juliaetta,none,1986,fireseasonlength_bi,179
Juliaetta,none,1987,fireseasonlength_bi,274
Juliaetta,none,1988,fireseasonlength_bi,341
Juliaetta,none,1989,fireseasonlength_bi,227
Juliaetta,none,1990,fireseasonlength_bi,129
Juliaetta,none,1991,fireseasonlength_bi,297
Juliaetta,none,1992,fireseasonlength_bi,250
Juliaetta,none,1993,fireseasonlength_bi,135
Juliaetta,none,1994,fireseasonlength_bi,294
Juliaetta,none,1995,fireseasonlength_bi,229
Juliaetta,none,1996,fireseasonlength_bi,NA
Juliaetta,none,1997,fireseasonlength_bi,NA
Juliaetta,none,1998,fireseasonlength_bi,NA
Juliaetta,none,1999,fireseasonlength_bi,284
Juliaetta,none,2000,fireseasonlength_bi,330
Juliaetta,none,2001,fireseasonlength_bi,124
Juliaetta,none,2002,fireseasonlength_bi,NA
Juliaetta,none,2003,fireseasonlength_bi,237
Juliaetta,none,2004,fireseasonlength_bi,184
Juliaetta,none,2005,fireseasonlength_bi,245
Juliaetta,none,2006,fireseasonlength_bi,272
Juliaetta,none,2007,fireseasonlength_bi,268
Juliaetta,none,2008,fireseasonlength_bi,268
Juliaetta,none,2009,fireseasonlength_bi,337
Juliaetta,none,2010,fireseasonlength_bi,321
Juliaetta,none,2011,fireseasonlength_bi,345
Juliaetta,none,2012,fireseasonlength_bi,327
Juliaetta,none,2013,fireseasonlength_bi,300
Juliaetta,none,2014,fireseasonlength_bi,265
Juliaetta,none,2015,fireseasonlength_bi,346
Juliaetta,none,2016,fireseasonlength_bi,332
Juliaetta,none,2017,fireseasonlength_bi,309
Juliaetta,none,2018,fireseasonlength_bi,286
Juliaetta,none,2019,fireseasonlength_bi,241
Juliaetta,none,2020,fireseasonlength_bi,324
Juliaetta,none,2021,fireseasonlength_bi,286
Juliaetta,none,2022,fireseasonlength_bi,222
Juliaetta,none,2023,fireseasonlength_bi,306
Juliaetta,none,2024,fireseasonlength_bi,204
Juliaetta,none,2025,fireseasonlength_bi,176
Juliaetta,none,1980,fireseasonlength_erc,204
Juliaetta,none,1981,fireseasonlength_erc,170
Juliaetta,none,1982,fireseasonlength_erc,74
Juliaetta,none,1983,fireseasonlength_erc,117
Juliaetta,none,1984,fireseasonlength_erc,24
Juliaetta,none,1985,fireseasonlength_erc,201
Juliaetta,none,1986,fireseasonlength_erc,197
Juliaetta,none,1987,fireseasonlength_erc,277
Juliaetta,none,1988,fireseasonlength_erc,339
Juliaetta,none,1989,fireseasonlength_erc,171
Juliaetta,none,1990,fireseasonlength_erc,303
Juliaetta,none,1991,fireseasonlength_erc,298
Juliaetta,none,1992,fireseasonlength_erc,267
Juliaetta,none,1993,fireseasonlength_erc,154
Juliaetta,none,1994,fireseasonlength_erc,334
Juliaetta,none,1995,fireseasonlength_erc,235
Juliaetta,none,1996,fireseasonlength_erc,NA
Juliaetta,none,1997,fireseasonlength_erc,NA
Juliaetta,none,1998,fireseasonlength_erc,NA
Juliaetta,none,1999,fireseasonlength_erc,285
Juliaetta,none,2000,fireseasonlength_erc,47
Juliaetta,none,2001,fireseasonlength_erc,120
Juliaetta,none,2002,fireseasonlength_erc,NA
Juliaetta,none,2003,fireseasonlength_erc,39
Juliaetta,none,2004,fireseasonlength_erc,186
Juliaetta,none,2005,fireseasonlength_erc,226
Juliaetta,none,2006,fireseasonlength_erc,268
Juliaetta,none,2007,fireseasonlength_erc,132
Juliaetta,none,2008,fireseasonlength_erc,187
Juliaetta,none,2009,fireseasonlength_erc,334
Juliaetta,none,2010,fireseasonlength_erc,321
Juliaetta,none,2011,fireseasonlength_erc,20
Juliaetta,none,2012,fireseasonlength_erc,365
Juliaetta,none,2013,fireseasonlength_erc,300
Juliaetta,none,2014,fireseasonlength_erc,265
Juliaetta,none,2015,fireseasonlength_erc,356
Juliaetta,none,2016,fireseasonlength_erc,250
Juliaetta,none,2017,fireseasonlength_erc,256
Juliaetta,none,2018,fireseasonlength_erc,291
Juliaetta,none,2019,fireseasonlength_erc,202
Juliaetta,none,2020,fireseasonlength_erc,322
Juliaetta,none,2021,fireseasonlength_erc,310
Juliaetta,none,2022,fireseasonlength_erc,226
Juliaetta,none,2023,fireseasonlength_erc,310
Juliaetta,none,2024,fireseasonlength_erc,211
Juliaetta,none,2025,fireseasonlength_erc,223
Juliaetta,none,1980,fireseverity_bi90,12.14491810753573
Juliaetta,none,1981,fireseverity_bi90,17.29877440544869
Juliaetta,none,1982,fireseverity_bi90,28.384110481508415
Juliaetta,none,1983,fireseverity_bi90,47.270165634155205
Juliaetta,none,1984,fireseverity_bi90,13.21606072200035
Juliaetta,none,1985,fireseverity_bi90,155.38170583617674
Juliaetta,none,1986,fireseverity_bi90,70.52868152394149
Juliaetta,none,1987,fireseverity_bi90,108.25948923562453
Juliaetta,none,1988,fireseverity_bi90,557.5877197757959
Juliaetta,none,1989,fireseverity_bi90,72.23525207780526
Juliaetta,none,1990,fireseverity_bi90,62.57985240269104
Juliaetta,none,1991,fireseverity_bi90,89.80259958145709
Juliaetta,none,1992,fireseverity_bi90,225.59087435960004
Juliaetta,none,1993,fireseverity_bi90,8.951755462154239
Juliaetta,none,1994,fireseverity_bi90,133.25988935109885
Juliaetta,none,1995,fireseverity_bi90,23.408634256547458
Juliaetta,none,1996,fireseverity_bi90,1.3069811421056308
Juliaetta,none,1997,fireseverity_bi90,0
Juliaetta,none,1998,fireseverity_bi90,0
Juliaetta,none,1999,fireseverity_bi90,9.153320150197562
Juliaetta,none,2000,fireseverity_bi90,45.203490841325426
Juliaetta,none,2001,fireseverity_bi90,6.148658986245437
Juliaetta,none,2002,fireseverity_bi90,0.32856799710181406
Juliaetta,none,2003,fireseverity_bi90,6.277523539143218
Juliaetta,none,2004,fireseverity_bi90,20.434725332494402
Juliaetta,none,2005,fireseverity_bi90,91.90611184382688
Juliaetta,none,2006,fireseverity_bi90,11.304002528036936
Juliaetta,none,2007,fireseverity_bi90,38.432874547281536
Juliaetta,none,2008,fireseverity_bi90,22.222043740659235
Juliaetta,none,2009,fireseverity_bi90,20.722024107204753
Juliaetta,none,2010,fireseverity_bi90,210.20095150240022
Juliaetta,none,2011,fireseverity_bi90,7.590959795059835
Juliaetta,none,2012,fireseverity_bi90,141.03012387060346
Juliaetta,none,2013,fireseverity_bi90,85.85058019084296
Juliaetta,none,2014,fireseverity_bi90,93.53408107449923
Juliaetta,none,2015,fireseverity_bi90,413.02233033334073
Juliaetta,none,2016,fireseverity_bi90,85.44756458036332
Juliaetta,none,2017,fireseverity_bi90,53.93703536372006
Juliaetta,none,2018,fireseverity_bi90,22.492583711685825
Juliaetta,none,2019,fireseverity_bi90,12.122519769976158
Juliaetta,none,2020,fireseverity_bi90,101.75195864400547
Juliaetta,none,2021,fireseverity_bi90,515.5008520926197
Juliaetta,none,2022,fireseverity_bi90,26.65625414079237
Juliaetta,none,2023,fireseverity_bi90,81.04203366925648
Juliaetta,none,2024,fireseverity_bi90,1.9358680079060147
Juliaetta,none,2025,fireseverity_bi90,64.11240242373559
Juliaetta,none,1980,fireseverity_erc90,68.92084131856119
Juliaetta,none,1981,fireseverity_erc90,24.9386365398284
Juliaetta,none,1982,fireseverity_erc90,2.0777658770161196
Juliaetta,none,1983,fireseverity_erc90,25.99446654781219
Juliaetta,none,1984,fireseverity_erc90,30.056478958745103
Juliaetta,none,1985,fireseverity_erc90,286.06721960498453
Juliaetta,none,1986,fireseverity_erc90,168.5909842368099
Juliaetta,none,1987,fireseverity_erc90,251.51103877098384
Juliaetta,none,1988,fireseverity_erc90,1008.4451925985284
Juliaetta,none,1989,fireseverity_erc90,76.35833836524728
Juliaetta,none,1990,fireseverity_erc90,223.14004051454623
Juliaetta,none,1991,fireseverity_erc90,594.8438875659828
Juliaetta,none,1992,fireseverity_erc90,506.9158939423111
Juliaetta,none,1993,fireseverity_erc90,63.28300604974065
Juliaetta,none,1994,fireseverity_erc90,469.8314708386701
Juliaetta,none,1995,fireseverity_erc90,33.773207384540314
Juliaetta,none,1996,fireseverity_erc90,0
Juliaetta,none,1997,fireseverity_erc90,1.1617501166559023
Juliaetta,none,1998,fireseverity_erc90,0
Juliaetta,none,1999,fireseverity_erc90,13.408710479736284
Juliaetta,none,2000,fireseverity_erc90,107.40182757223819
Juliaetta,none,2001,fireseverity_erc90,2.516832376295554
Juliaetta,none,2002,fireseverity_erc90,0
Juliaetta,none,2003,fireseverity_erc90,12.863149415292963
Juliaetta,none,2004,fireseverity_erc90,57.22636803042497
Juliaetta,none,2005,fireseverity_erc90,384.53656607904725
Juliaetta,none,2006,fireseverity_erc90,41.32393174632908
Juliaetta,none,2007,fireseverity_erc90,25.07384038740604
Juliaetta,none,2008,fireseverity_erc90,35.210149666571056
Juliaetta,none,2009,fireseverity_erc90,65.30123877986807
Juliaetta,none,2010,fireseverity_erc90,254.8546755144674
Juliaetta,none,2011,fireseverity_erc90,54.50059786150533
Juliaetta,none,2012,fireseverity_erc90,355.9586055755619
Juliaetta,none,2013,fireseverity_erc90,205.8564550030621
Juliaetta,none,2014,fireseverity_erc90,147.37523597901904
Juliaetta,none,2015,fireseverity_erc90,872.7262307536226
Juliaetta,none,2016,fireseverity_erc90,139.7236380946257
Juliaetta,none,2017,fireseverity_erc90,199.97812504614558
Juliaetta,none,2018,fireseverity_erc90,34.512346692239156
Juliaetta,none,2019,fireseverity_erc90,57.295557369724484
Juliaetta,none,2020,fireseverity_erc90,190.5614896282071
Juliaetta,none,2021,fireseverity_erc90,932.8753090704645
Juliaetta,none,2022,fireseverity_erc90,130.96730517725834
Juliaetta,none,2023,fireseverity_erc90,206.48024259382717
Juliaetta,none,2024,fireseverity_erc90,21.316127226429607
Juliaetta,none,2025,fireseverity_erc90,55.69928933420492
Juliaetta,none,1980,firestart_any_bi90,6
Juliaetta,none,1981,firestart_any_bi90,8
Juliaetta,none,1982,firestart_any_bi90,33
Juliaetta,none,1983,firestart_any_bi90,101
Juliaetta,none,1984,firestart_any_bi90,27
Juliaetta,none,1985,firestart_any_bi90,65
Juliaetta,none,1986,firestart_any_bi90,73
Juliaetta,none,1987,firestart_any_bi90,90
Juliaetta,none,1988,firestart_any_bi90,1
Juliaetta,none,1989,firestart_any_bi90,24
Juliaetta,none,1990,firestart_any_bi90,60
Juliaetta,none,1991,firestart_any_bi90,67
Juliaetta,none,1992,firestart_any_bi90,1
Juliaetta,none,1993,firestart_any_bi90,25
Juliaetta,none,1994,firestart_any_bi90,37
Juliaetta,none,1995,firestart_any_bi90,3
Juliaetta,none,1996,firestart_any_bi90,169
Juliaetta,none,1997,firestart_any_bi90,NA
Juliaetta,none,1998,firestart_any_bi90,NA
Juliaetta,none,1999,firestart_any_bi90,80
Juliaetta,none,2000,firestart_any_bi90,3
Juliaetta,none,2001,firestart_any_bi90,232
Juliaetta,none,2002,firestart_any_bi90,317
Juliaetta,none,2003,firestart_any_bi90,35
Juliaetta,none,2004,firestart_any_bi90,7
Juliaetta,none,2005,firestart_any_bi90,86
Juliaetta,none,2006,firestart_any_bi90,73
Juliaetta,none,2007,firestart_any_bi90,91
Juliaetta,none,2008,firestart_any_bi90,37
Juliaetta,none,2009,firestart_any_bi90,23
Juliaetta,none,2010,firestart_any_bi90,10
Juliaetta,none,2011,firestart_any_bi90,19
Juliaetta,none,2012,firestart_any_bi90,39
Juliaetta,none,2013,firestart_any_bi90,1
Juliaetta,none,2014,firestart_any_bi90,91
Juliaetta,none,2015,firestart_any_bi90,18
Juliaetta,none,2016,firestart_any_bi90,1
